Frame_Number,Width_Pixels,Height_Pixels,Area_Pixels,Depth_mm
1761287795488,90,412,37080,
1761287796163,98,410,40180,
1761287796856,98,414,40572,
1761287797492,104,419,43576,
1761287798164,104,415,43160,
1761287798830,108,412,44496,
1761287799525,108,410,44280,
1761287800211,113,411,46443,
1761287800917,118,412,48616,
1761287801608,120,414,49680,
1761287802220,125,414,51750,
1761287802886,124,406,50344,
1761287803542,128,390,49920,
1761287804240,128,392,50176,
1761287804883,136,381,51816,
1761287805590,131,393,51483,
1761287806261,127,391,49657,
1761287806946,130,389,50570,
1761287807601,130,391,50830,
1761287808266,127,405,51435,
1761287808918,119,411,48909,
1761287809555,111,415,46065,
1761287810245,104,413,42952,
1761287810953,101,415,41915,
1761287811639,97,416,40352,
1761287812346,104,418,43472,
1761287813001,98,408,39984,
1761287813668,98,405,39690,
1761287814380,104,404,42016,
1761287815041,92,402,36984,
1761287815678,96,398,38208,
1761287816364,92,406,37352,
1761287816901,93,412,38316,
1761287817597,86,412,35432,
1761287818155,89,409,36401,
1761287818807,87,406,35322,
1761287819471,88,404,35552,
1761287820173,91,413,37583,
1761287820867,90,414,37260,
1761287821549,90,415,37350,
1761287822201,91,415,37765,
1761287822877,90,416,37440,
1761287823578,102,419,42738,
1761287824285,108,420,45360,
1761287824967,105,418,43890,
1761287825680,101,414,41814,
1761287826315,99,412,40788,
1761287827017,105,416,43680,
1761287827717,114,419,47766,
1761287828401,112,421,47152,
1761287828401,78,297,23166,
1761287829044,111,419,46509,
1761287829699,115,417,47955,
1761287830373,120,419,50280,
1761287830936,126,423,53298,
1761287831601,128,413,52864,
1761287832260,122,411,50142,
1761287832855,123,417,51291,
1761287833577,126,417,52542,
1761287834224,126,418,52668,
1761287834875,129,415,53535,
1761287835566,126,416,52416,
1761287836273,125,416,52000,
1761287836928,121,416,50336,
1761287837585,120,416,49920,
1761287838255,120,415,49800,
1761287838988,109,414,45126,
1761287839648,104,418,43472,
1761287840310,103,420,43260,
1761287840999,96,417,40032,
1761287841666,95,414,39330,
1761287842268,93,413,38409,
1761287842882,90,414,37260,
1761287843536,90,415,37350,
1761287844065,87,417,36279,
1761287844721,91,414,37674,
1761287860265,100,414,41400,
1761287860885,86,415,35690,
1761287861544,86,415,35690,
1761287862124,89,412,36668,
1761287862868,125,413,51625,
1761287863523,91,423,38493,
1761287864187,95,421,39995,
1761287864846,98,421,41258,
1761287865528,98,424,41552,
1761287866217,114,428,48792,
1761287866875,108,421,45468,
1761287867606,112,419,46928,
1761287868263,116,423,49068,
1761287868929,124,423,52452,
1761287869578,125,425,53125,
1761287870290,119,424,50456,
1761287870956,139,424,58936,
1761287871664,131,421,55151,
1761287872354,124,421,52204,
1761287873049,122,419,51118,
1761287873745,121,420,50820,
1761287874404,122,422,51484,
1761287875090,123,423,52029,
1761287875790,123,425,52275,
1761287876442,122,423,51606,
1761287877135,128,424,54272,
1761287877777,132,426,56232,
1761287878439,122,425,51850,
1761287879061,116,424,49184,
1761287879760,114,427,48678,
1761287880382,124,430,53320,
1761287881070,113,425,48025,
1761287881767,99,420,41580,
1761287882422,100,423,42300,
1761287883053,104,425,44200,
1761287883730,104,426,44304,
1761287884376,107,430,46010,
1761287885056,100,429,42900,
1761287885688,90,426,38340,
1761287886386,88,423,37224,
1761287888273,85,426,36210,
1761287889611,87,428,37236,
1761287890287,88,428,37664,
1761287892869,98,425,41650,
1761287894138,100,426,42600,
1761287894852,99,426,42174,
1761287895505,98,425,41650,
1761287896173,97,425,41225,
1761287896802,98,426,41748,
1761287897517,100,427,42700,
1761287898187,105,427,44835,
1761287898869,105,426,44730,
1761287899583,97,422,40934,
1761287900231,97,422,40934,
1761287900820,93,426,39618,
1761287902167,105,421,44205,
1761287902839,113,415,46895,
1761287903457,109,419,45671,
1761287904116,102,420,42840,
1761287904807,107,425,45475,
1761287905442,115,422,48530,
1761287906089,101,422,42622,
1761287906751,102,423,43146,
1761287907288,103,424,43672,
1761287908022,105,422,44310,
1761287909950,239,473,113047,
1761287911816,251,472,118472,
1761287914973,120,421,50520,
1761287915637,86,413,35518,
1761287916256,89,420,37380,
1761287916941,89,419,37291,
1761287917587,110,416,45760,
1761287918238,106,422,44732,
1761287918944,103,422,43466,
1761287919618,138,392,54096,
1761287920226,125,392,49000,
1761287920936,117,400,46800,
1761287921633,123,406,49938,
1761287922214,122,406,49532,
1761287922757,124,410,50840,
1761287923457,126,410,51660,
1761287924119,125,409,51125,
1761287924760,124,412,51088,
1761287925396,125,412,51500,
1761287926080,129,412,53148,
1761287926681,130,409,53170,
1761287927330,135,409,55215,
1761287927955,144,402,57888,
1761287928648,135,406,54810,
1761287929255,135,409,55215,
1761287929965,132,417,55044,
1761287930573,131,418,54758,
1761287931250,130,418,54340,
1761287931893,125,420,52500,
1761287932569,125,421,52625,
1761287933198,127,419,53213,
1761287933883,138,416,57408,
1761287934546,124,416,51584,
1761287935220,123,417,51291,
1761287935858,121,406,49126,
1761287936514,115,400,46000,
1761287937132,104,392,40768,
1761287937809,104,397,41288,
1761287938503,114,401,45714,
1761287939162,100,411,41100,
1761287939857,95,411,39045,
1761287940567,92,409,37628,
1761287941268,85,417,35445,
1761287941913,93,419,38967,
1761287942609,91,416,37856,
1761287943236,91,414,37674,
1761287943904,86,411,35346,
1761287944465,80,414,33120,
1761287945161,81,419,33939,
1761287945821,86,420,36120,
1761287946507,85,418,35530,
1761287947179,83,414,34362,
1761287947790,79,414,32706,
1761287948491,78,411,32058,
1761287949153,84,413,34692,
1761287949829,85,414,35190,
1761287950467,83,415,34445,
1761287951087,87,413,35931,
1761287951774,79,411,32469,
1761287952388,82,410,33620,
1761287953075,84,414,34776,
1761287953771,85,416,35360,
1761287954442,85,415,35275,
1761287955116,92,414,38088,
1761287955765,107,407,43549,
1761287956437,83,414,34362,
1761287957128,82,416,34112,
1761287957788,81,414,33534,
1761287958468,82,414,33948,
1761287959201,77,416,32032,
1761287959887,96,417,40032,
1761287960549,99,416,41184,
1761287961206,98,412,40376,
1761287961907,114,408,46512,
1761287962595,104,416,43264,
1761287963216,114,416,47424,
1761287963901,111,416,46176,
1761287964601,119,413,49147,
1761287965276,119,414,49266,
1761287965936,122,410,50020,
1761287966578,121,417,50457,
1761287967238,126,416,52416,
1761287967924,126,416,52416,
1761287968550,124,416,51584,
1761287969200,123,415,51045,
1761287969820,120,416,49920,
1761287970503,120,416,49920,
1761287971164,121,413,49973,
1761287971857,126,415,52290,
1761287972522,131,415,54365,
1761287973154,125,416,52000,
1761287973857,112,413,46256,
1761287974499,111,413,45843,
1761287975149,112,416,46592,
1761287975838,109,414,45126,
1761287976515,110,415,45650,
1761287977220,127,417,52959,
1761287977862,119,419,49861,
1761287978573,108,415,44820,
1761287979239,100,411,41100,
1761287979909,102,415,42330,
1761287980568,105,418,43890,
1761287981134,105,419,43995,
1761287981753,99,415,41085,
1761287982386,94,414,38916,
1761287983063,98,413,40474,
1761287983737,102,413,42126,
1761287984370,107,415,44405,
1761287985086,104,417,43368,
1761287985754,96,414,39744,
1761287986425,98,411,40278,
1761287987097,100,403,40300,
1761287987764,97,408,39576,
1761287988424,88,414,36432,
1761287989084,80,418,33440,
1761287989777,83,414,34362,
1761287990453,98,414,40572,
1761287991114,114,412,46968,
1761287991790,114,411,46854,
1761287992497,95,413,39235,
1761287993160,77,414,31878,
1761287993755,82,414,33948,
1761287994459,83,415,34445,
1761287995072,90,415,37350,
1761287995728,79,415,32785,
1761287996389,78,413,32214,
1761287997033,104,415,43160,
1761287997700,118,413,48734,
1761287998345,123,416,51168,
1761287999008,102,416,42432,
1761287999618,99,411,40689,
1761288000256,97,408,39576,
1761288000928,92,413,37996,
1761288001618,86,415,35690,
1761288002219,92,418,38456,
1761288002908,91,415,37765,
1761288003574,85,413,35105,
1761288004260,83,411,34113,
1761288004920,109,405,44145,
1761288005577,105,401,42105,
1761288006243,99,400,39600,
1761288006958,102,399,40698,
1761288007594,100,401,40100,
1761288008312,104,403,41912,
1761288008963,100,408,40800,
1761288009570,110,401,44110,
1761288010212,101,393,39693,
1761288010870,99,389,38511,
1761288011533,97,389,37733,
1761288012176,99,389,38511,
1761288012844,100,389,38900,
1761288013479,99,389,38511,
1761288014157,109,398,43382,
1761288014786,91,405,36855,
1761288015415,100,411,41100,
1761288016082,93,413,38409,
1761288016781,93,411,38223,
1761288017485,82,412,33784,
1761288018122,85,411,34935,
1761288018816,85,412,35020,
1761288019485,86,413,35518,
1761288020185,86,414,35604,
1761288020845,99,414,40986,
1761288021517,88,415,36520,
1761288022154,89,414,36846,
1761288022856,86,408,35088,
1761288023542,101,410,41410,
1761288078867,124,389,48236,
1761288079475,112,403,45136,
1761288080178,115,403,46345,
1761288080881,93,410,38130,
1761288081565,114,414,47196,
1761288082195,102,414,42228,
1761288082869,83,413,34279,
1761288083516,85,414,35190,
1761288084198,82,414,33948,
1761288084839,95,414,39330,
1761288085460,88,410,36080,
1761288086106,83,413,34279,
1761288086789,83,413,34279,
1761288087431,89,414,36846,
1761288088088,95,416,39520,
1761288088795,92,412,37904,
1761288089505,91,413,37583,
1761288090195,88,414,36432,
1761288090780,89,416,37024,
1761288093844,103,395,40685,
1761288094556,100,402,40200,
1761288095191,94,406,38164,
1761288095848,84,406,34104,
1761288096537,82,407,33374,
1761288097239,83,406,33698,
1761288097954,91,401,36491,
1761288098617,110,403,44330,
1761288099305,98,400,39200,
1761288099943,93,403,37479,
1761288100586,90,400,36000,
1761288101277,85,402,34170,
1761288101961,79,402,31758,
1761288102625,81,403,32643,
1761288103287,88,405,35640,
1761288103922,89,405,36045,
1761288104572,91,386,35126,
1761288106428,86,384,33024,
1761288107030,87,386,33582,
1761288107712,87,386,33582,
1761288108403,87,386,33582,
1761288109064,87,387,33669,
1761288109792,86,390,33540,
1761288110476,95,377,35815,
1761288119837,117,409,47853,
1761288120445,122,408,49776,
1761288121122,118,409,48262,
1761288121646,118,410,48380,
1761288122322,117,409,47853,
1761288122975,122,410,50020,
1761288123648,117,409,47853,
1761288124326,121,410,49610,
1761288125033,110,405,44550,
1761288125736,103,403,41509,
1761288126408,101,405,40905,
1761288127100,100,405,40500,
1761288127745,97,403,39091,
1761288128401,95,408,38760,
1761288129085,104,405,42120,
1761288129791,101,400,40400,
1761288130364,100,407,40700,
1761288131030,100,407,40700,
1761288131686,96,406,38976,
1761288132329,96,406,38976,
1761288132989,96,405,38880,
1761288133652,97,406,39382,
1761288134359,93,401,37293,
1761288135039,105,392,41160,
1761288135715,113,383,43279,
1761288136367,114,384,43776,
1761288137659,111,393,43623,
1761288138370,95,401,38095,
1761288139055,86,399,34314,
1761288139690,85,401,34085,
1761288140395,84,404,33936,
1761288141021,81,403,32643,
1761288141715,79,402,31758,
1761288142359,85,400,34000,
1761288143068,86,402,34572,
1761288143749,89,401,35689,
1761288144407,88,401,35288,
1761288145068,83,398,33034,
1761288145631,81,400,32400,
1761288146329,85,402,34170,
1761288147026,109,392,42728,
1761288147735,113,385,43505,
1761288148449,95,380,36100,
1761288149119,94,377,35438,
1761288149825,101,376,37976,
1761288150445,100,383,38300,
1761288151164,102,398,40596,
1761288151746,106,402,42612,
1761288152430,110,402,44220,
1761288153083,107,402,43014,
1761288153745,106,403,42718,
1761288154374,110,404,44440,
1761288155025,111,403,44733,
1761288155687,112,404,45248,
1761288156416,107,401,42907,
1761288157072,121,402,48642,
1761288157700,137,401,54937,
1761288158347,123,404,49692,
1761288159039,116,408,47328,
1761288159661,118,406,47908,
1761288160317,115,406,46690,
1761288160971,114,405,46170,
1761288161637,116,405,46980,
1761288162303,117,404,47268,
1761288162929,122,399,48678,
1761288163509,121,398,48158,
1761288164191,111,404,44844,
1761288164853,112,404,45248,
1761288165549,110,406,44660,
1761288166230,106,406,43036,
1761288166928,108,404,43632,
1761288167585,105,402,42210,
1761288168297,100,402,40200,
1761288168965,102,400,40800,
1761288169653,115,403,46345,
1761288170329,104,402,41808,
1761288171004,131,397,52007,
1761288171705,173,402,69546,
1761288173018,109,403,43927,
1761288173711,108,400,43200,
1761288174366,109,395,43055,
1761288175028,94,390,36660,
1761288175692,93,387,35991,
1761288176386,101,383,38683,
1761288177062,93,401,37293,
1761288177760,89,405,36045,
1761288178421,103,407,41921,
1761288179098,99,407,40293,
1761288179644,99,406,40194,
1761288180320,95,406,38570,
1761288181001,94,406,38164,
1761288181671,102,406,41412,
1761288182329,104,399,41496,
1761288183017,118,405,47790,
1761288183666,128,406,51968,
1761288184375,113,405,45765,
1761288184968,112,405,45360,
1761288185543,119,406,48314,
1761288186795,126,403,50778,
1761288188727,119,403,47957,
1761288189448,117,403,47151,
1761288190116,116,405,46980,
1761288190834,116,405,46980,
1761288191487,117,405,47385,
1761288192170,117,405,47385,
1761288192829,118,404,47672,
1761288193464,118,404,47672,
1761288194141,118,404,47672,
1761288194832,117,404,47268,
1761288196698,115,403,46345,
1761288197391,117,403,47151,
1761288198054,117,403,47151,
1761288198704,114,401,45714,
1761288199361,106,406,43036,
1761288200064,111,404,44844,
1761288201344,115,398,45770,
1761288202048,116,397,46052,
1761288202735,116,406,47096,
1761288203379,120,406,48720,
1761288204066,117,405,47385,
1761288204777,110,402,44220,
1761288205462,117,403,47151,
1761288206117,117,404,47268,
1761288206782,117,406,47502,
1761288207457,108,406,43848,
1761288208094,103,405,41715,
1761288208785,103,405,41715,
1761288209430,102,406,41412,
1761288210116,100,404,40400,
1761288210753,97,402,38994,
1761288211419,97,404,39188,
1761288212051,97,404,39188,
1761288212756,98,406,39788,
1761288213417,86,404,34744,
1761288214115,81,404,32724,
1761288214768,89,404,35956,
1761288215460,85,404,34340,
1761288216086,84,402,33768,
1761288216749,85,403,34255,
1761288217410,84,404,33936,
1761288218039,83,404,33532,
1761288218697,86,404,34744,
1761288219304,89,404,35956,
1761288220030,86,405,34830,
1761288220689,83,404,33532,
1761288221366,82,403,33046,
1761288222025,87,396,34452,
1761288222607,96,397,38112,
1761288223281,95,396,37620,
1761288223951,96,397,38112,
1761288224633,94,401,37694,
1761288225360,95,402,38190,
1761288226014,98,400,39200,
1761288226695,98,396,38808,
1761288227334,99,394,39006,
1761288228005,102,399,40698,
1761288228642,99,404,39996,
1761288229308,102,404,41208,
1761288229936,102,403,41106,
1761288230558,102,403,41106,
1761288231250,102,402,41004,
1761288231939,102,400,40800,
1761288232666,108,398,42984,
1761288233329,113,397,44861,
1761288233936,107,401,42907,
1761288234598,107,404,43228,
1761288235172,107,404,43228,
1761288235823,112,405,45360,
1761288236458,113,405,45765,
1761288237121,115,402,46230,
1761288237809,116,397,46052,
1761288238451,120,395,47400,
1761288239123,125,387,48375,
1761288240336,119,393,46767,
1761288240951,119,394,46886,
1761288241615,119,393,46767,
1761288242283,116,388,45008,
1761288242997,117,384,44928,
1761288243664,123,385,47355,
1761288244354,121,381,46101,
1761288245036,123,384,47232,
1761288245702,126,386,48636,
1761288246378,134,387,51858,
1761288247047,126,384,48384,
1761288247726,121,385,46585,
1761288248394,111,374,41514,
1761288249025,106,383,40598,
1761288249691,101,390,39390,
1761288252692,105,397,41685,
1761288253421,103,396,40788,
1761288254094,102,396,40392,
1761288254772,99,396,39204,
1761288255462,95,393,37335,
1761288256905,102,396,40392,
1761288258346,91,385,35035,
1761288259022,84,393,33012,
1761288259684,82,398,32636,
1761288260366,82,396,32472,
1761288261044,75,409,30675,
1761288272317,129,392,50568,
1761288272970,92,402,36984,
1761288273600,100,407,40700,
1761288274276,93,408,37944,
1761288274922,98,404,39592,
1761288275603,101,403,40703,
1761288276217,101,404,40804,
1761288276842,97,405,39285,
1761288277490,92,405,37260,
1761288278203,88,406,35728,
1761288278877,85,408,34680,
1761288279519,82,408,33456,
1761288280226,81,407,32967,
1761288280907,85,407,34595,
1761288281589,86,406,34916,
1761288282221,85,406,34510,
1761288282902,87,406,35322,
1761288283478,80,404,32320,
1761288284163,84,401,33684,
1761288284810,83,396,32868,
1761288285474,82,405,33210,
1761288286136,83,410,34030,
1761288286816,92,393,36156,
1761288287513,102,385,39270,
1761288288206,103,390,40170,
1761288288811,104,387,40248,
1761288289503,104,386,40144,
1761288290174,103,390,40170,
1761288290846,103,393,40479,
1761288291480,103,395,40685,
1761288292128,106,397,42082,
1761288292766,106,404,42824,
1761288293438,101,404,40804,
1761288294085,105,403,42315,
1761288294759,113,406,45878,
1761288295409,111,410,45510,
1761288296068,114,412,46968,
1761288296774,124,413,51212,
1761288297455,122,410,50020,
1761288298056,115,408,46920,
1761288298765,127,402,51054,
1761288299437,125,406,50750,
1761288300154,125,399,49875,
1761288300802,120,403,48360,
1761288301509,122,398,48556,
1761288302157,122,391,47702,
1761288302794,126,387,48762,
1761288303469,122,391,47702,
1761288304163,121,388,46948,
1761288304813,122,382,46604,
1761288305487,115,380,43700,
1761288306205,110,382,42020,
1761288306861,109,377,41093,
1761288307526,99,376,37224,
1761288308125,102,377,38454,
1761288308837,118,384,45312,
1761288309494,116,382,44312,
1761288310173,97,393,38121,
1761288310854,95,397,37715,
1761288311527,87,396,34452,
1761288312168,83,403,33449,
1761288312856,83,404,33532,
1761288313512,84,413,34692,
1761288314224,77,412,31724,
1761288314883,78,408,31824,
1761288315573,77,400,30800,
1761288316173,76,401,30476,
1761288316891,76,405,30780,
1761288317610,103,404,41612,
1761288318959,96,406,38976,
1761288319674,94,414,38916,
1761288320295,98,409,40082,
1761288320938,100,405,40500,
1761288321645,112,405,45360,
1761288322318,117,412,48204,
1761288323008,120,413,49560,
1761288323657,115,410,47150,
1761288324297,115,409,47035,
1761288324967,116,409,47444,
1761288325603,119,409,48671,
1761288326145,118,409,48262,
1761288326807,122,406,49532,
1761288327443,123,408,50184,
1761288328142,118,409,48262,
1761288328722,118,408,48144,
1761288329319,117,410,47970,
1761288329982,118,409,48262,
1761288330621,119,409,48671,
1761288331319,118,409,48262,
1761288332006,121,408,49368,
1761288332666,123,409,50307,
1761288333360,137,408,55896,
1761288334072,140,408,57120,
1761288334735,134,409,54806,
1761288335397,134,410,54940,
1761288336105,137,404,55348,
1761288336756,133,405,53865,
1761288337464,132,404,53328,
1761288338169,131,404,52924,
1761288338873,132,402,53064,
1761288339495,133,400,53200,
1761288340203,132,400,52800,
1761288340836,131,399,52269,
1761288341532,130,399,51870,
1761288342241,125,397,49625,
1761288342931,122,398,48556,
1761288343609,130,411,53430,
1761288346211,378,473,178794,
1761288401668,135,406,54810,
1761288402257,131,399,52269,
1761288402906,82,402,32964,
1761288403576,100,410,41000,
1761288404283,85,399,33915,
1761288404977,87,404,35148,
1761288405672,96,403,38688,
1761288406341,91,399,36309,
1761288406997,100,403,40300,
1761288407685,98,407,39886,
1761288408356,103,412,42436,
1761288409006,132,408,53856,
1761288409665,126,405,51030,
1761288411570,131,397,52007,
1761288412227,130,396,51480,
1761288412929,139,391,54349,
1761288413564,134,391,52394,
1761288414155,120,399,47880,
1761288414850,118,401,47318,
1761288415382,133,403,53599,
1761288416110,127,405,51435,
1761288416792,125,405,50625,
1761288417454,127,405,51435,
1761288418119,127,404,51308,
1761288418767,131,401,52531,
1761288419448,117,404,47268,
1761288420110,116,405,46980,
1761288421398,111,395,43845,
1761288422072,104,400,41600,
1761288422731,103,403,41509,
1761288423418,112,403,45136,
1761288424116,108,404,43632,
1761288424771,107,406,43442,
1761288425389,116,400,46400,
1761288426062,122,405,49410,
1761288426702,142,403,57226,
1761288427285,118,410,48380,
1761288427954,137,402,55074,
1761288428558,135,403,54405,
1761288429262,111,402,44622,
1761288429884,100,407,40700,
1761288430530,106,411,43566,
1761288431174,85,406,34510,
1761288432456,81,397,32157,
1761288433178,79,400,31600,
1761288433830,76,404,30704,
1761288434476,78,405,31590,
1761288435164,77,406,31262,
1761288435861,78,404,31512,
1761288436497,77,404,31108,
1761288437182,98,397,38906,
1761288437852,85,400,34000,
1761288438564,87,402,34974,
1761288439193,100,395,39500,
1761288439906,99,391,38709,
1761288440537,91,389,35399,
1761288441217,92,394,36248,
1761288441925,84,392,32928,
1761288442592,82,394,32308,
1761288443272,83,401,33283,
1761288443911,99,399,39501,
1761288444591,97,393,38121,
1761288445322,97,393,38121,
1761288445981,106,379,40174,
1761288446669,98,378,37044,
1761288447252,102,388,39576,
1761288447921,117,404,47268,
1761288448572,107,406,43442,
1761288449248,107,405,43335,
1761288449908,103,401,41303,
1761288450596,102,406,41412,
1761288451238,107,405,43335,
1761288451836,108,407,43956,
1761288452508,107,405,43335,
1761288453176,103,405,41715,
1761288453825,127,406,51562,
1761288454495,131,408,53448,
1761288455197,122,408,49776,
1761288455825,117,407,47619,
1761288456529,122,409,49898,
1761288457206,127,406,51562,
1761288457911,136,406,55216,
1761288458562,135,407,54945,
1761288459237,127,408,51816,
1761288459865,119,408,48552,
1761288460559,149,407,60643,
1761288461198,130,405,52650,
1761288461882,127,397,50419,
1761288462531,121,384,46464,
1761288463263,118,384,45312,
1761288463912,112,384,43008,
1761288464594,108,396,42768,
1761288465265,104,400,41600,
1761288465978,109,398,43382,
1761288466653,99,406,40194,
1761288467246,98,408,39984,
1761288467933,99,405,40095,
1761288468580,97,397,38509,
1761288469255,92,399,36708,
1761288469900,97,405,39285,
1761288470578,95,408,38760,
1761288471228,98,402,39396,
1761288471875,95,402,38190,
1761288472556,91,405,36855,
1761288473205,90,406,36540,
1761288473876,91,406,36946,
1761288474533,90,406,36540,
1761288475214,94,407,38258,
1761288475800,92,411,37812,
1761288476388,94,410,38540,
1761288477035,91,407,37037,
1761288477717,91,419,38129,
1761288478318,92,407,37444,
1761288478997,94,404,37976,
1761288479659,94,405,38070,
1761288480282,94,405,38070,
1761288480949,96,404,38784,
1761288481651,96,407,39072,
1761288482329,94,402,37788,
1761288483590,79,405,31995,
1761288484285,91,410,37310,
1761288484993,93,404,37572,
1761288485689,98,398,39004,
1761288486392,108,400,43200,
1761288487066,121,404,48884,
1761288487730,124,405,50220,
1761288488439,124,406,50344,
1761288489109,117,404,47268,
1761288489765,115,406,46690,
1761288490443,120,405,48600,
1761288491129,127,406,51562,
1761288491746,120,405,48600,
1761288492474,115,406,46690,
1761288493800,113,404,45652,
1761288496334,118,408,48144,
1761288496986,119,409,48671,
1761288497695,121,410,49610,
1761288498382,121,410,49610,
1761288498997,118,412,48616,
1761288499679,112,413,46256,
1761288500368,115,412,47380,
1761288501016,105,410,43050,
1761288501687,96,411,39456,
1761288502341,94,413,38822,
1761288503015,86,411,35346,
1761288503681,94,408,38352,
1761288504384,94,406,38164,
1761288505039,95,409,38855,
1761288505742,99,410,40590,
1761288506408,95,409,38855,
1761288507079,95,410,38950,
1761288507774,93,409,38037,
1761288508466,96,408,39168,
1761288509146,96,409,39264,
1761288509768,98,408,39984,
1761288510392,98,407,39886,
1761288511132,97,407,39479,
1761288511809,96,410,39360,
1761288512524,91,411,37401,
1761288513196,88,411,36168,
1761288513870,88,408,35904,
1761288514553,89,408,36312,
1761288515207,85,408,34680,
1761288515879,82,409,33538,
1761288516505,82,407,33374,
1761288517160,86,408,35088,
1761288517829,90,409,36810,
1761288518488,90,409,36810,
1761288519182,89,409,36401,
1761288519860,95,410,38950,
1761288520483,128,408,52224,
1761288522408,120,398,47760,
1761288523039,98,405,39690,
1761288523719,83,409,33947,
1761288524373,78,405,31590,
1761288525015,89,405,36045,
1761288525711,85,404,34340,
1761288526436,81,408,33048,
1761288527163,89,409,36401,
1761288527828,85,411,34935,
1761288528482,84,410,34440,
1761288529092,90,412,37080,
1761288529660,96,407,39072,
1761288530336,129,405,52245,
1761288536699,103,388,39964,
1761288537386,100,382,38200,
1761288538045,104,389,40456,
1761288538736,113,399,45087,
1761288539368,101,408,41208,
1761288540043,101,409,41309,
1761288540708,99,410,40590,
1761288541290,102,409,41718,
1761288541993,102,405,41310,
1761288542600,107,405,43335,
1761288543284,109,406,44254,
1761288543862,98,410,40180,
1761288544461,100,411,41100,
1761288545159,99,410,40590,
1761288545773,97,411,39867,
1761288546431,97,410,39770,
1761288547022,102,409,41718,
1761288547591,98,408,39984,
1761288548310,105,408,42840,
1761288548935,120,409,49080,
1761288549634,116,408,47328,
1761288550293,107,404,43228,
1761288551005,110,407,44770,
1761288551692,125,408,51000,
1761288552386,138,411,56718,
1761288553027,127,408,51816,
1761288553689,116,409,47444,
1761288554365,117,410,47970,
1761288555052,122,407,49654,
1761288555720,116,404,46864,
1761288556431,115,406,46690,
1761288557060,114,407,46398,
1761288557785,128,407,52096,
1761288558448,139,396,55044,
1761288559075,119,409,48671,
1761288559744,109,410,44690,
1761288560442,114,406,46284,
1761288561087,115,405,46575,
1761288561735,120,405,48600,
1761288562405,117,398,46566,
1761288563075,109,409,44581,
1761288563720,112,391,43792,
1761288564419,109,392,42728,
1761288565078,104,404,42016,
1761288565746,97,406,39382,
1761288566415,78,412,32136,
1761288571374,132,403,53196,
1761288572077,129,403,51987,
1761288572699,105,406,42630,
1761288573404,93,413,38409,
1761288574054,89,405,36045,
1761288574729,84,407,34188,
1761288575394,84,408,34272,
1761288576079,84,408,34272,
1761288576719,91,408,37128,
1761288577347,83,411,34113,
1761288578034,91,413,37583,
1761288578698,97,410,39770,
1761288579260,95,400,38000,
1761288579941,100,403,40300,
1761288580598,116,410,47560,
1761288581279,125,411,51375,
1761288581946,118,409,48262,
1761288582654,122,409,49898,
1761288583327,128,409,52352,
1761288583974,126,411,51786,
1761288584669,119,411,48909,
1761288585344,114,412,46968,
1761288586026,117,413,48321,
1761288586691,125,408,51000,
1761288587367,117,412,48204,
1761288588037,110,412,45320,
1761288588724,100,415,41500,
1761288589449,102,403,41106,
1761288590135,95,409,38855,
1761288590763,87,415,36105,
1761288591442,82,412,33784,
