Frame_Number,Width_Pixels,Height_Pixels,Area_Pixels,Depth_mm
1761289578594,83,356,29548,
1761289579285,84,359,30156,
1761289579952,82,359,29438,
1761289580615,88,353,31064,
1761289581260,91,348,31668,
1761289581948,89,352,31328,
1761289582584,87,353,30711,
1761289583264,81,359,29079,
1761289583909,79,357,28203,
1761289584604,77,356,27412,
1761289585228,76,349,26524,
1761289585903,79,347,27413,
1761289586576,79,352,27808,
1761289587203,76,347,26372,
1761289587887,73,340,24820,
1761289588592,76,339,25764,
1761289589228,86,349,30014,
1761289589918,83,341,28303,
1761289590505,83,341,28303,
1761289591091,79,341,26939,
1761289591764,88,350,30800,
1761289592458,95,356,33820,
1761289593085,109,355,38695,
1761289593774,106,351,37206,
1761289594482,100,355,35500,
1761289595103,100,354,35400,
1761289595816,98,348,34104,
1761289596477,100,350,35000,
1761289597132,101,347,35047,
1761289597829,105,348,36540,
1761289598490,104,347,36088,
1761289599159,106,351,37206,
1761289599857,111,352,39072,
1761289600507,118,350,41300,
1761289601197,114,357,40698,
1761289601871,116,355,41180,
1761289602581,115,344,39560,
1761289603254,114,342,38988,
1761289603957,106,336,35616,
1761289604593,114,333,37962,
1761289605295,110,339,37290,
1761289605954,103,344,35432,
1761289606626,99,346,34254,
1761289607338,95,347,32965,
1761289607990,96,349,33504,
1761289608672,99,346,34254,
1761289609351,102,343,34986,
1761289610044,90,349,31410,
1761289610757,87,355,30885,
1761289611437,81,355,28755,
1761289612044,75,359,26925,
1761289612758,80,357,28560,
1761289613417,74,362,26788,
1761289614111,80,367,29360,
1761289614812,93,365,33945,
1761289615430,92,363,33396,
1761289616156,92,362,33304,
1761289616835,94,362,34028,
1761289617495,101,365,36865,
1761289618184,109,367,40003,
1761289618847,115,366,42090,
1761289619507,104,364,37856,
1761289620181,98,364,35672,
1761289620859,98,359,35182,
1761289621557,109,359,39131,
1761289622241,113,359,40567,
1761289622920,114,358,40812,
1761289623603,105,359,37695,
1761289624295,99,354,35046,
1761289624953,108,350,37800,
1761289625608,114,357,40698,
