Frame_Number,Width_Pixels,Height_Pixels,Area_Pixels,Depth_mm
1761290173036,57,260,14820,
1761290173633,54,260,14040,
1761290174259,52,260,13520,
1761290174884,51,259,13209,
1761290175501,51,260,13260,
1761290176162,51,261,13311,
1761290176849,58,261,15138,
1761290177513,59,259,15281,
1761290178169,55,261,14355,
1761290178809,54,261,14094,
1761290179459,54,261,14094,
1761290180118,54,262,14148,
1761290180742,54,261,14094,
1761290181327,55,261,14355,
1761290181986,59,260,15340,
1761290182654,67,257,17219,
1761290183307,63,259,16317,
1761290183930,64,260,16640,
1761290184581,64,257,16448,
1761290185249,75,257,19275,
1761290186509,88,258,22704,
1761290187167,86,259,22274,
1761290187779,81,257,20817,
1761290188421,75,256,19200,
1761290189080,79,257,20303,
1761290189770,81,259,20979,
1761290190423,81,252,20412,
1761290191072,83,252,20916,
1761290191742,83,254,21082,
1761290192410,76,249,18924,
1761290193056,77,251,19327,
1761290193672,78,253,19734,
1761290194313,81,253,20493,
1761290194881,83,252,20916,
1761290195499,82,255,20910,
1761290196169,79,256,20224,
1761290196845,77,257,19789,
1761290197481,72,258,18576,
1761290198127,71,256,18176,
1761290198838,72,256,18432,
1761290199500,66,256,16896,
1761290200176,65,257,16705,
1761290200842,65,257,16705,
1761290201531,69,257,17733,
1761290202173,63,257,16191,
1761290202855,65,257,16705,
1761290203502,65,258,16770,
1761290204164,64,258,16512,
1761290204797,65,259,16835,
1761290205463,63,259,16317,
1761290206088,63,257,16191,
1761290206732,62,257,15934,
1761290207369,64,256,16384,
1761290208023,59,256,15104,
1761290208669,58,258,14964,
1761290209335,58,260,15080,
1761290209984,62,260,16120,
1761290210569,61,259,15799,
1761290211243,60,259,15540,
1761290211929,61,257,15677,
1761290212586,66,260,17160,
1761290213207,71,261,18531,
1761290213851,77,260,20020,
1761290214512,75,260,19500,
1761290215167,73,259,18907,
1761290215793,79,259,20461,
1761290216454,86,258,22188,
1761290217113,82,258,21156,
1761290217753,75,259,19425,
1761290218362,78,257,20046,
1761290218993,78,256,19968,
1761290219664,78,258,20124,
1761290220348,75,259,19425,
1761290220881,75,259,19425,
1761290221576,73,255,18615,
1761290222240,74,254,18796,
1761290222930,71,257,18247,
1761290223585,71,259,18389,
1761290224222,66,258,17028,
1761290224893,63,255,16065,
1761290226155,59,258,15222,
1761290226856,61,260,15860,
1761290228780,60,253,15180,
1761290229438,61,254,15494,
1761290230149,58,252,14616,
1761290230800,57,249,14193,
1761290231462,59,251,14809,
1761290232683,59,251,14809,
1761290233353,64,250,16000,
1761290234024,70,254,17780,
1761290234689,86,255,21930,
1761290235324,76,255,19380,
1761290235974,80,254,20320,
1761290236666,83,255,21165,
1761290237316,93,253,23529,
1761290237992,85,255,21675,
1761290238636,79,256,20224,
1761290239313,76,255,19380,
1761290239876,78,255,19890,
1761290240535,80,251,20080,
1761290241234,88,249,21912,
1761290241901,76,256,19456,
1761290242526,74,254,18796,
1761290243142,74,251,18574,
1761290243810,58,252,14616,
1761290244495,59,256,15104,
1761290245142,55,254,13970,
1761290245832,54,252,13608,
1761290246510,59,254,14986,
1761290247785,70,255,17850,
1761290248448,68,255,17340,
1761290249109,69,255,17595,
1761290249801,73,261,19053,
1761290250439,74,262,19388,
1761290251110,85,272,23120,
1761290256577,84,261,21924,
1761290257286,56,254,14224,
1761290257953,52,253,13156,
1761290258627,57,255,14535,
1761290259313,69,255,17595,
1761290259958,69,255,17595,
1761290260637,69,254,17526,
1761290261329,75,254,19050,
1761290262022,79,255,20145,
1761290262676,75,254,19050,
1761290263373,75,254,19050,
1761290264049,77,255,19635,
1761290264659,81,254,20574,
1761290265335,77,254,19558,
1761290266025,75,255,19125,
1761290266693,74,254,18796,
1761290267910,76,253,19228,
1761290268522,75,254,19050,
1761290269202,75,255,19125,
1761290269820,79,261,20619,
1761290270436,80,263,21040,
1761290271130,79,263,20777,
1761290271816,75,266,19950,
1761290272504,80,267,21360,
1761290273200,72,267,19224,
1761290273849,73,269,19637,
1761290274527,72,271,19512,
1761290275158,69,270,18630,
1761290275802,64,265,16960,
1761290276450,64,266,17024,
1761290277110,64,268,17152,
1761290277761,59,265,15635,
1761290278433,59,264,15576,
1761290279046,63,264,16632,
1761290279698,62,265,16430,
1761290280346,63,265,16695,
1761290281055,66,265,17490,
1761290281754,71,265,18815,
1761290282418,69,265,18285,
1761290282995,70,267,18690,
1761290283569,76,267,20292,
1761290284237,76,265,20140,
1761290284912,80,264,21120,
1761290285600,82,264,21648,
1761290286286,78,264,20592,
1761290286963,76,265,20140,
1761290287609,79,266,21014,
1761290288298,79,265,20935,
1761290289003,82,265,21730,
1761290289590,88,263,23144,
1761290290239,84,265,22260,
1761290290905,81,263,21303,
1761290291482,81,264,21384,
1761290292048,79,263,20777,
1761290292726,77,263,20251,
1761290293365,77,263,20251,
1761290294030,78,263,20514,
1761290294643,80,263,21040,
1761290295266,79,262,20698,
1761290295919,78,262,20436,
1761290296582,77,262,20174,
1761290297237,75,260,19500,
1761290297899,75,261,19575,
1761290298536,78,263,20514,
1761290299234,74,262,19388,
1761290299933,71,260,18460,
1761290300625,71,260,18460,
1761290301280,69,259,17871,
1761290301950,64,246,15744,
1761290302600,63,246,15498,
1761290303225,75,240,18000,
1761290303852,77,239,18403,
1761290304460,75,239,17925,
1761290305115,72,243,17496,
1761290305734,69,245,16905,
1761290306329,66,253,16698,
1761290306946,73,255,18615,
1761290307616,67,255,17085,
1761290308275,65,257,16705,
1761290308899,60,256,15360,
1761290309579,58,255,14790,
1761290310272,60,256,15360,
1761290310944,63,259,16317,
1761290311624,59,260,15340,
1761290312300,58,258,14964,
1761290312959,55,258,14190,
1761290313650,59,255,15045,
1761290314327,57,257,14649,
1761290314976,52,257,13364,
1761290315661,52,259,13468,
1761290316327,51,259,13209,
1761290316983,53,259,13727,
1761290316983,93,251,23343,
1761290317617,64,256,16384,
1761290318298,57,254,14478,
1761290318967,70,254,17780,
1761290319633,58,254,14732,
1761290320296,58,256,14848,
1761290320987,58,256,14848,
1761290321538,56,254,14224,
1761290322205,63,253,15939,
1761290322901,56,255,14280,
1761290323586,56,256,14336,
1761290324269,56,259,14504,
1761290324913,61,256,15616,
1761290325582,65,255,16575,
1761290326251,64,254,16256,
1761290326914,64,255,16320,
1761290327575,54,255,13770,
1761290328266,55,256,14080,
1761290328921,52,257,13364,
1761290329540,57,259,14763,
1761290330218,59,257,15163,
1761290330901,60,255,15300,
1761290332156,64,255,16320,
1761290332753,67,256,17152,
1761290333390,72,256,18432,
1761290334063,76,257,19532,
1761290334757,74,257,19018,
1761290335411,73,256,18688,
1761290336032,71,256,18176,
1761290336707,89,254,22606,
1761290337392,98,256,25088,
1761290338068,86,254,21844,
1761290338737,75,254,19050,
1761290339431,74,255,18870,
1761290340103,83,257,21331,
1761290340804,96,259,24864,
1761290341476,85,256,21760,
1761290342140,75,256,19200,
1761290344082,69,256,17664,
1761290344788,67,257,17219,
1761290345477,66,255,16830,
1761290346756,66,257,16962,
1761290347419,68,257,17476,
1761290348026,58,260,15080,
1761290348718,56,259,14504,
1761290349289,56,258,14448,
1761290349950,55,259,14245,
1761290350640,57,262,14934,
1761290351301,61,263,16043,
1761290351968,61,262,15982,
1761290352658,68,258,17544,
1761290353346,72,258,18576,
1761290353997,66,251,16566,
1761290354655,65,253,16445,
1761290355350,64,263,16832,
1761290356004,61,261,15921,
1761290356640,60,263,15780,
1761290357277,60,264,15840,
1761290357926,64,262,16768,
1761290358589,65,260,16900,
1761290359222,65,254,16510,
1761290359878,65,254,16510,
1761290360522,64,261,16704,
1761290361149,71,263,18673,
1761290361789,78,261,20358,
1761290362465,83,262,21746,
1761290363082,77,265,20405,
1761290363747,80,266,21280,
1761290364357,81,261,21141,
1761290365016,82,256,20992,
1761290365676,82,257,21074,
1761290366301,86,256,22016,
1761290366902,89,254,22606,
1761290367539,86,254,21844,
1761290368181,84,258,21672,
1761290368848,83,258,21414,
1761290369550,82,257,21074,
1761290370200,81,257,20817,
1761290370813,81,257,20817,
1761290371485,82,258,21156,
1761290372141,83,259,21497,
1761290372794,83,260,21580,
1761290373440,82,258,21156,
1761290374071,82,260,21320,
1761290374772,82,263,21566,
1761290375419,81,263,21303,
1761290376039,79,263,20777,
1761290376674,83,262,21746,
1761290377294,85,263,22355,
1761290377943,89,262,23318,
1761290378592,84,264,22176,
1761290379271,79,263,20777,
1761290379905,80,261,20880,
1761290380550,79,264,20856,
1761290381117,85,261,22185,
1761290381755,83,262,21746,
1761290382443,78,260,20280,
1761290383120,71,261,18531,
1761290383746,73,260,18980,
1761290384396,79,259,20461,
1761290385094,73,258,18834,
1761290385724,68,258,17544,
1761290386355,57,255,14535,
1761290387036,62,255,15810,
1761290387554,60,257,15420,
1761290388187,62,260,16120,
1761290388840,61,259,15799,
1761290389475,58,258,14964,
1761290390131,54,257,13878,
1761290390725,52,258,13416,
1761290391371,51,256,13056,
1761290392024,51,258,13158,
1761290392735,58,253,14674,
1761290393364,61,250,15250,
1761290395867,66,248,16368,
1761290397828,61,247,15067,
1761290398436,61,251,15311,
1761290399094,53,256,13568,
1761290399744,51,257,13107,
1761290400379,51,257,13107,
1761290401070,54,259,13986,
1761290401720,55,257,14135,
1761290402405,63,255,16065,
1761290402980,65,256,16640,
1761290403572,69,256,17664,
1761290404231,70,256,17920,
1761290404938,63,256,16128,
1761290405614,63,255,16065,
1761290406253,62,255,15810,
1761290406918,64,256,16384,
1761290407572,67,256,17152,
1761290408217,73,257,18761,
1761290408883,72,258,18576,
1761290409521,72,255,18360,
1761290410248,76,255,19380,
1761290410886,75,255,19125,
1761290411554,77,256,19712,
1761290412244,76,257,19532,
1761290412942,79,257,20303,
1761290413543,86,257,22102,
1761290414209,84,257,21588,
1761290414874,78,257,20046,
1761290415520,71,256,18176,
1761290416175,70,258,18060,
1761290416859,70,258,18060,
1761290417499,72,258,18576,
1761290418144,71,259,18389,
1761290418802,65,256,16640,
1761290419470,59,254,14986,
1761290420062,57,255,14535,
1761290420698,74,279,20646,
1761290426728,87,254,22098,
1761290427408,68,250,17000,
1761290428068,67,250,16750,
1761290428714,64,248,15872,
1761290429960,63,248,15624,
1761290430620,60,250,15000,
1761290431294,63,251,15813,
1761290431939,67,250,16750,
1761290432589,75,247,18525,
1761290433227,71,248,17608,
1761290433902,71,247,17537,
1761290434568,73,246,17958,
1761290435237,71,246,17466,
1761290435862,71,249,17679,
1761290436483,70,251,17570,
1761290437114,73,253,18469,
1761290437770,79,252,19908,
1761290438434,80,251,20080,
1761290439057,75,251,18825,
1761290439716,73,251,18323,
1761290440376,76,253,19228,
1761290440984,77,252,19404,
1761290441673,80,250,20000,
1761290442840,79,251,19829,
1761290444123,81,249,20169,
1761290444662,78,244,19032,
1761290445348,79,243,19197,
1761290448440,81,241,19521,
1761290450250,79,239,18881,
1761290450893,80,238,19040,
1761290453966,79,238,18802,
1761290454640,81,238,19278,
1761290459488,82,236,19352,
1761290460731,82,235,19270,
1761290461901,82,236,19352,
1761290466840,79,235,18565,
1761290468043,79,235,18565,
1761290472420,81,235,19035,
1761290473070,82,234,19188,
1761290473742,82,235,19270,
1761290499879,64,247,15808,
1761290502269,57,245,13965,
1761290502959,58,249,14442,
1761290503569,58,248,14384,
1761290506099,57,250,14250,
1761290506768,57,266,15162,
1761290507450,55,272,14960,
1761290508051,53,274,14522,
1761290508699,60,272,16320,
1761290509332,60,271,16260,
1761290510013,61,274,16714,
1761290510670,74,275,20350,
1761290511302,73,274,20002,
1761290511944,83,267,22161,
1761290512583,78,271,21138,
1761290513247,77,271,20867,
1761290513933,80,275,22000,
1761290514599,78,274,21372,
1761290515177,81,273,22113,
1761290515820,79,274,21646,
1761290516513,79,271,21409,
1761290517158,80,268,21440,
1761290517802,79,270,21330,
1761290518435,77,269,20713,
1761290519038,76,270,20520,
1761290519725,75,270,20250,
1761290520394,79,272,21488,
1761290521005,81,271,21951,
1761290521642,83,269,22327,
1761290522287,80,270,21600,
1761290522878,80,269,21520,
1761290523544,81,268,21708,
1761290524220,77,270,20790,
1761290524859,79,271,21409,
1761290525504,90,271,24390,
1761290526194,87,270,23490,
1761290526847,81,270,21870,
1761290527462,78,272,21216,
1761290528111,79,279,22041,
1761290528790,84,279,23436,
1761290529460,67,269,18023,
1761290530077,72,269,19368,
1761290530756,73,267,19491,
1761290531429,74,271,20054,
1761290532053,74,271,20054,
1761290532742,74,269,19906,
1761290533429,74,266,19684,
1761290534092,79,263,20777,
1761290534791,77,267,20559,
1761290535444,80,267,21360,
1761290536115,79,262,20698,
1761290536738,83,261,21663,
1761290537394,89,254,22606,
1761290538018,84,254,21336,
1761290538680,84,254,21336,
1761290539331,90,255,22950,
1761290540026,85,266,22610,
1761290540710,83,270,22410,
1761290541327,85,268,22780,
1761290541971,81,268,21708,
1761290542662,84,266,22344,
1761290543309,77,264,20328,
1761290543991,67,261,17487,
1761290544593,72,261,18792,
1761290545279,61,261,15921,
1761290545983,61,262,15982,
1761290546654,61,257,15677,
1761290547316,57,265,15105,
1761290547914,59,267,15753,
1761290548581,58,268,15544,
1761290549245,61,264,16104,
1761290549938,62,267,16554,
1761290550570,64,269,17216,
1761290551238,75,272,20400,
1761290551890,77,271,20867,
1761290552544,77,263,20251,
1761290553170,76,262,19912,
1761290553735,78,266,20748,
1761290554440,93,264,24552,
1761290555147,86,266,22876,
1761290555829,80,264,21120,
1761290556442,80,266,21280,
1761290557157,84,269,22596,
1761290557789,92,265,24380,
1761290558420,83,265,21995,
1761290559059,74,262,19388,
1761290559677,68,264,17952,
1761290560347,68,266,18088,
1761290560993,65,267,17355,
1761290561622,61,265,16165,
1761290562278,61,261,15921,
1761290562913,61,268,16348,
1761290563553,67,265,17755,
1761290564168,66,265,17490,
1761290564902,75,261,19575,
1761290565552,75,262,19650,
1761290566217,71,263,18673,
1761290566870,76,262,19912,
1761290567527,79,262,20698,
1761290568236,83,262,21746,
1761290568920,82,264,21648,
1761290569581,79,265,20935,
1761290570264,81,268,21708,
1761290570919,86,268,23048,
1761290571539,91,268,24388,
1761290572222,80,266,21280,
1761290572910,80,266,21280,
1761290573520,81,266,21546,
1761290574191,87,268,23316,
1761290574842,83,267,22161,
1761290575467,79,267,21093,
1761290576059,79,263,20777,
1761290576752,81,264,21384,
1761290577376,74,263,19462,
1761290578058,69,262,18078,
1761290578740,64,263,16832,
1761290579424,64,265,16960,
1761290580143,61,264,16104,
1761290580799,59,262,15458,
1761290581507,59,264,15576,
1761290582128,55,265,14575,
1761290582815,56,263,14728,
1761290583483,58,261,15138,
1761290584114,57,263,14991,
1761290584817,57,263,14991,
1761290585477,57,262,14934,
1761290586137,56,262,14672,
1761290586847,55,263,14465,
1761290587502,55,265,14575,
1761290588191,61,264,16104,
1761290588901,61,260,15860,
1761290589542,67,262,17554,
1761290590223,73,262,19126,
1761290590858,72,262,18864,
1761290591507,83,281,23323,
1761290592788,138,473,65274,
1761290596475,99,290,28710,
1761290597072,88,268,23584,
1761290597772,84,266,22344,
1761290598432,80,267,21360,
1761290599080,85,266,22610,
1761290599687,86,265,22790,
1761290600362,83,266,22078,
1761290600937,88,266,23408,
1761290601635,81,264,21384,
1761290602307,77,264,20328,
1761290603003,74,264,19536,
1761290603687,74,264,19536,
1761290604366,65,266,17290,
1761290605075,65,265,17225,
1761290605712,58,265,15370,
1761290606427,59,265,15635,
1761290607072,63,266,16758,
1761290607755,64,265,16960,
1761290608423,65,269,17485,
1761290609072,65,269,17485,
1761290609766,66,269,17754,
1761290610411,69,270,18630,
1761290611039,76,270,20520,
1761290611724,79,270,21330,
1761290612413,77,269,20713,
1761290613088,78,267,20826,
1761290613792,83,268,22244,
1761290614300,83,263,21829,
1761290614950,80,263,21040,
1761290615635,78,260,20280,
1761290616332,79,257,20303,
1761290617027,79,258,20382,
1761290617729,78,255,19890,
1761290618374,74,257,19018,
1761290619058,82,255,20910,
1761290619762,73,259,18907,
1761290620465,75,260,19500,
1761290621156,71,267,18957,
1761290621865,63,266,16758,
1761290622562,62,264,16368,
1761290623176,65,267,17355,
1761290623814,61,267,16287,
1761290624499,60,269,16140,
1761290625205,58,270,15660,
1761290625845,58,271,15718,
1761290626548,56,269,15064,
1761290627228,57,266,15162,
1761290627871,54,263,14202,
1761290628559,51,267,13617,
1761290629182,52,268,13936,
1761290629874,52,265,13780,
1761290630597,52,264,13728,
1761290631296,53,265,14045,
1761290631929,59,266,15694,
1761290632634,64,266,17024,
1761290633299,61,266,16226,
1761290633981,62,266,16492,
1761290634689,77,266,20482,
1761290635318,73,268,19564,
1761290636016,77,265,20405,
1761290636659,70,267,18690,
1761290637367,71,268,19028,
1761290637972,64,265,16960,
1761290638705,71,248,17608,
1761290639414,72,248,17856,
1761290640121,76,249,18924,
1761290640804,70,250,17500,
1761290641480,65,254,16510,
1761290642170,76,255,19380,
1761290642871,68,257,17476,
1761290643571,68,257,17476,
1761290644185,70,255,17850,
1761290644896,72,256,18432,
1761290645573,84,252,21168,
1761290646169,76,252,19152,
1761290646816,77,253,19481,
1761290647458,86,243,20898,
1761290648140,80,250,20000,
1761290648832,82,251,20582,
1761290649485,84,252,21168,
1761290650131,83,251,20833,
1761290650824,82,248,20336,
1761290651542,81,250,20250,
1761290652153,81,252,20412,
1761290652851,81,265,21465,
1761290653522,86,266,22876,
1761290654189,102,262,26724,
1761290654871,96,264,25344,
1761290655567,85,266,22610,
1761290656238,84,266,22344,
1761290656900,79,267,21093,
1761290657561,83,266,22078,
1761290658191,87,265,23055,
1761290658806,89,266,23674,
1761290659472,94,262,24628,
1761290660157,87,262,22794,
1761290660795,81,264,21384,
1761290661413,73,268,19564,
1761290662078,76,266,20216,
1761290662727,77,265,20405,
1761290663389,72,262,18864,
1761290664094,66,266,17556,
1761290664806,64,267,17088,
1761290665513,68,267,18156,
1761290666225,69,267,18423,
1761290666824,72,265,19080,
1761290667445,69,262,18078,
1761290668106,64,266,17024,
1761290668770,62,268,16616,
1761290669424,61,268,16348,
1761290670122,61,270,16470,
1761290670820,58,267,15486,
1761290671524,62,266,16492,
1761290672220,60,266,15960,
1761290672923,61,266,16226,
1761290673535,62,266,16492,
1761290674226,61,263,16043,
1761290674796,59,264,15576,
1761290675500,59,269,15871,
1761290676146,61,271,16531,
1761290676812,76,271,20596,
1761290677450,73,271,19783,
1761290678104,69,268,18492,
1761290678724,69,267,18423,
1761290679341,76,270,20520,
1761290680061,87,271,23577,
1761290680730,92,271,24932,
1761290681440,77,270,20790,
1761290682079,77,262,20174,
1761290682657,85,264,22440,
1761290683315,91,262,23842,
1761290683979,86,261,22446,
1761290684591,80,263,21040,
1761290685203,78,263,20514,
1761290685871,78,260,20280,
1761290686574,73,262,19126,
1761290687300,77,258,19866,
1761290687911,66,265,17490,
1761290688621,65,265,17225,
1761290689290,63,265,16695,
1761290689917,60,264,15840,
1761290690563,62,262,16244,
1761290691253,61,260,15860,
1761290691778,60,264,15840,
1761290692471,67,264,17688,
1761290693172,62,264,16368,
1761290693862,57,262,14934,
1761290694536,64,265,16960,
1761290695241,65,265,17225,
1761290695969,69,263,18147,
1761290696575,75,263,19725,
1761290697263,88,262,23056,
1761290697970,89,264,23496,
1761290698521,80,266,21280,
1761290699271,80,265,21200,
1761290699916,88,265,23320,
1761290700542,85,263,22355,
1761290701203,79,265,20935,
1761290701878,72,262,18864,
1761290702515,77,256,19712,
1761290703202,64,263,16832,
1761290703814,65,266,17290,
1761290704492,63,267,16821,
1761290705152,64,270,17280,
1761290705760,68,272,18496,
1761290706478,75,275,20625,
1761290707119,81,275,22275,
1761290707789,74,274,20276,
1761290708450,75,268,20100,
1761290709082,85,268,22780,
1761290709728,92,264,24288,
1761290710395,81,265,21465,
1761290711037,76,270,20520,
1761290711702,69,265,18285,
1761290712419,62,267,16554,
1761290713090,61,269,16409,
1761290713784,66,269,17754,
1761290714467,65,268,17420,
1761290715153,61,269,16409,
1761290715798,60,267,16020,
1761290716443,59,262,15458,
1761290717073,58,265,15370,
1761290717788,59,267,15753,
1761290718482,60,267,16020,
1761290719100,62,270,16740,
1761290719776,60,267,16020,
1761290720431,59,265,15635,
1761290721167,60,262,15720,
1761290721830,68,263,17884,
1761290722514,76,264,20064,
1761290723225,83,262,21746,
1761290723937,79,265,20935,
1761290724638,81,264,21384,
1761290725265,81,264,21384,
1761290725977,84,264,22176,
1761290726577,92,264,24288,
1761290727254,84,265,22260,
1761290727865,80,263,21040,
1761290728607,79,263,20777,
1761290729272,81,263,21303,
1761290729955,79,261,20619,
1761290730617,76,263,19988,
1761290731277,71,263,18673,
1761290731895,74,261,19314,
1761290732515,72,262,18864,
1761290733154,69,262,18078,
1761290733823,65,263,17095,
1761290734491,66,261,17226,
1761290735140,67,258,17286,
1761290735711,62,255,15810,
1761290736407,63,257,16191,
1761290737077,71,256,18176,
1761290737730,70,256,17920,
1761290738358,70,255,17850,
1761290738989,71,257,18247,
1761290739646,78,259,20202,
1761290740323,87,260,22620,
1761290741033,81,260,21060,
1761290741700,77,261,20097,
1761290742364,76,259,19684,
1761290743047,74,256,18944,
1761290743737,78,262,20436,
1761290744375,79,264,20856,
1761290745062,85,263,22355,
1761290745762,77,264,20328,
1761290746373,77,264,20328,
1761290747036,72,263,18936,
1761290747725,70,262,18340,
1761290748425,91,260,23660,
1761290749078,77,257,19789,
1761290749719,70,262,18340,
1761290750352,64,266,17024,
1761290751024,60,266,15960,
1761290751610,58,264,15312,
1761290752283,61,262,15982,
1761290752938,57,263,14991,
1761290753549,55,264,14520,
1761290754225,60,266,15960,
1761290754879,54,266,14364,
1761290755486,54,262,14148,
1761290756146,58,260,15080,
1761290756770,63,262,16506,
1761290757447,73,260,18980,
1761290758094,72,260,18720,
1761290758742,75,256,19200,
1761290759424,81,257,20817,
1761290760022,90,259,23310,
1761290760736,90,257,23130,
1761290761391,99,260,25740,
1761290762020,91,261,23751,
1761290762677,78,262,20436,
1761290763220,73,261,19053,
1761290763901,72,261,18792,
1761290764557,71,255,18105,
1761290765217,71,261,18531,
1761290765878,80,265,21200,
1761290773245,92,286,26312,
1761290773900,83,258,21414,
1761290774555,88,254,22352,
1761290775219,92,257,23644,
1761290775835,92,258,23736,
1761290776535,89,257,22873,
1761290777202,75,262,19650,
1761290777881,71,260,18460,
1761290778536,68,260,17680,
1761290779246,60,264,15840,
1761290779850,61,266,16226,
1761290780550,58,266,15428,
1761290781237,59,263,15517,
1761290781849,64,268,17152,
1761290782497,72,269,19368,
1761290783210,79,269,21251,
1761290783866,81,269,21789,
1761290784442,77,269,20713,
1761290785121,77,267,20559,
1761290785806,79,267,21093,
1761290786486,84,267,22428,
1761290787151,80,268,21440,
1761290787824,76,268,20368,
1761290788472,75,268,20100,
1761290789052,74,268,19832,
1761290789735,75,264,19800,
1761290790388,76,262,19912,
1761290790999,72,262,18864,
1761290791641,68,264,17952,
1761290792292,67,266,17822,
1761290792957,61,266,16226,
1761290793673,66,262,17292,
1761290794344,63,263,16569,
1761290794975,61,264,16104,
1761290795666,61,265,16165,
1761290796320,59,265,15635,
1761290796995,72,289,20808,
1761290848555,93,269,25017,
1761290849137,84,266,22344,
1761290849794,86,264,22704,
1761290850458,88,261,22968,
1761290851133,87,263,22881,
1761290851815,76,264,20064,
1761290852507,78,264,20592,
1761290853155,81,263,21303,
1761290853721,83,263,21829,
1761290854377,82,261,21402,
1761290855033,76,260,19760,
1761290855711,74,263,19462,
1761290856347,72,264,19008,
1761290856983,72,263,18936,
1761290857662,68,260,17680,
1761290858258,66,261,17226,
1761290858943,65,264,17160,
1761290859635,66,263,17358,
1761290860963,57,262,14934,
1761290861612,57,264,15048,
1761290862262,58,265,15370,
1761290862934,61,265,16165,
1761290863554,65,271,17615,
1761290864165,69,273,18837,
1761290864821,68,272,18496,
1761290865490,67,272,18224,
1761290866185,68,273,18564,
1761290866853,68,271,18428,
1761290867523,73,274,20002,
1761290868200,78,274,21372,
1761290868889,77,274,21098,
1761290869521,76,273,20748,
1761290870239,78,274,21372,
1761290870946,85,274,23290,
1761290871630,81,275,22275,
1761290872312,78,274,21372,
1761290872923,78,275,21450,
1761290873588,78,272,21216,
1761290874250,81,273,22113,
1761290874931,81,273,22113,
1761290875624,78,273,21294,
1761290876236,77,271,20867,
1761290876933,74,272,20128,
1761290877550,74,271,20054,
1761290878244,68,274,18632,
1761290878938,65,273,17745,
1761290879586,61,273,16653,
1761290880260,60,273,16380,
1761290880894,61,272,16592,
1761290881572,58,274,15892,
1761290882193,60,271,16260,
1761290882879,62,267,16554,
1761290883570,65,264,17160,
1761290884219,64,263,16832,
1761290884795,61,266,16226,
1761290885471,69,267,18423,
1761290886100,61,265,16165,
1761290886771,55,260,14300,
1761290887424,56,261,14616,
1761290888097,60,261,15660,
1761290888764,57,262,14934,
1761290889420,56,257,14392,
1761290890112,57,258,14706,
1761290890787,58,258,14964,
1761290891455,56,264,14784,
1761290892102,55,268,14740,
1761290892753,57,258,14706,
1761290893400,61,256,15616,
1761290894049,64,252,16128,
