Frame_Number,Width_Pixels,Height_Pixels,Area_Pixels,Depth_mm
1760272652562,247,472,116584,932.0
1760272653047,261,472,123192,947.6
1760272653533,265,472,125080,951.6
1760272654014,261,472,123192,960.6
1760272654552,268,471,126228,985.6
1760272655000,259,471,121989,990.4
1760272655439,256,472,120832,951.4
1760272655953,248,472,117056,937.8
1760272656484,263,472,124136,978.0
1760272656977,263,472,124136,992.2
1760272657453,251,471,118221,968.6
1760272657951,253,471,119163,969.8
1760272658458,268,472,126496,989.6
1760272658929,263,472,124136,971.2
1760272659420,259,471,121989,978.8
1760272659945,272,472,128384,1006.0
1760272660447,264,473,124872,1009.6
1760272661390,258,473,122034,1045.4
1760272661861,301,471,141771,1023.8
1760272662299,296,472,139712,1020.6
1760272662743,289,472,136408,1018.2
1760272663232,303,471,142713,983.0
1760272663735,252,470,118440,928.2
1760272664182,268,473,126764,920.0
1760272664651,253,472,119416,925.0
1760272665065,258,473,122034,928.0
1760272665585,255,473,120615,918.8
1760272666069,238,473,112574,899.4
1760272666534,241,473,113993,908.8
1760272667019,245,472,115640,893.0
1760272670715,264,472,124608,834.5
1760272671179,285,471,134235,844.25
1760272671678,276,470,129720,817.2
1760272672171,270,472,127440,809.6
1760272672634,275,471,129525,814.8
1760272673098,276,471,129996,792.4
1760272673527,272,472,128384,783.8
1760272674025,264,470,124080,798.0
1760272674460,263,470,123610,757.0
1760272674933,258,470,121260,751.3333333333334
1760272679021,272,471,128112,755.8
1760272679469,266,473,125818,749.8
1760272679930,267,472,126024,732.6
1760272680430,281,472,132632,768.6
1760272680944,288,471,135648,777.6
1760272681393,300,470,141000,800.4
1760272681907,296,471,139416,822.4
1760272682338,289,472,136408,847.0
1760272682801,281,470,132070,853.4
1760272683257,285,469,133665,845.2
1760272683735,280,469,131320,925.4
1760272693853,250,472,118000,884.3333333333334
1760272694338,227,471,106917,881.0
1760272694819,238,470,111860,872.6666666666666
1760272695269,241,470,113270,889.6666666666666
1760272695779,240,470,112800,725.0
1760272696244,235,470,110450,848.75
1760272696724,242,472,114224,811.3333333333334
1760272697233,221,470,103870,772.2
1760272698150,244,470,114680,732.0
1760272698646,243,469,113967,700.5
1760272699088,271,471,127641,707.0
1760272702385,307,471,144597,731.2
1760272703325,286,469,134134,733.75
1760272703786,265,469,124285,768.0
1760272713095,248,469,116312,714.0
1760272717322,278,470,130660,727.25
1760272717786,283,472,133576,742.75
1760272718713,292,469,136948,755.25
1760272719662,315,471,148365,763.0
1760272720185,320,472,151040,768.0
1760272720666,318,471,149778,747.0
1760272721109,345,471,162495,784.2
1760272721634,329,471,154959,800.6
1760272722102,321,471,151191,774.2
1760272722576,316,471,148836,788.2
1760272723041,297,472,140184,841.8
1760272723548,286,473,135278,829.6666666666666
1760272724059,275,473,130075,834.3333333333334
1760272728119,410,474,194340,705.6
1760272739111,375,469,175875,794.0
1760272739597,281,470,132070,913.0
1760272749640,239,471,112569,781.0
1760272751531,267,470,125490,950.0
1760272752007,282,471,132822,885.0
1760272752521,295,470,138650,836.8
1760272752999,291,470,136770,779.0
1760272753484,295,470,138650,808.8
1760272754022,330,472,155760,804.0
1760272754499,340,471,160140,789.6
1760272754990,375,471,176625,816.6
1760272755476,396,471,186516,815.8
1760272755957,393,471,185103,832.0
1760272756453,377,470,177190,829.4
1760272756928,367,470,172490,839.0
1760272757420,362,469,169778,862.4
1760272757910,344,471,162024,868.4
1760272758375,339,472,160008,815.8
1760272758854,288,472,135936,745.6
1760272780410,95,472,44840,888.2
1760272780916,281,472,132632,941.6
1760272781408,312,469,146328,830.6
1760272781907,369,468,172692,952.4
1760272782388,323,470,151810,1001.2
1760272782851,326,471,153546,965.4
1760272783346,334,471,157314,920.5
1760272783839,335,471,157785,933.25
1760272784317,334,471,157314,984.8
1760272784797,326,471,153546,950.0
1760272785307,336,472,158592,953.8
1760272785809,347,471,163437,983.4
1760272786316,352,471,165792,953.0
1760272786817,349,471,164379,943.5
1760272787364,317,472,149624,937.8
1760272787870,324,471,152604,929.2
1760272788386,288,468,134784,905.4
1760616048688,325,472,153400,1047.2
1760616049224,292,472,137824,1049.6
1760616049684,275,471,129525,1043.2
1760616050164,285,471,134235,1036.2
1760616050669,288,472,135936,1037.6
1760616051160,275,471,129525,1023.0
1760616051654,278,472,131216,1033.2
1760616052165,278,471,130938,1028.6
1760616052644,275,472,129800,1022.8
1760616053190,287,472,135464,1023.4
1760616053702,287,471,135177,1007.4
1760616054266,289,472,136408,988.0
1760616054778,287,471,135177,1010.6
1760616055329,284,472,134048,1029.4
1760616055852,272,471,128112,1045.0
1760616056366,275,472,129800,1053.4
1760616056853,277,469,129913,1043.2
1760616057305,260,470,122200,1040.2
1760616057809,255,471,120105,1041.2
1760616058338,254,470,119380,1026.0
1760616058787,256,471,120576,1013.4
1760616059269,258,471,121518,1000.2
1760616059739,260,470,122200,990.8
1760616060226,261,470,122670,982.0
1760616060742,262,470,123140,982.6
1760616061216,265,470,124550,981.6
1760616061736,261,471,122931,973.2
1760616062189,264,471,124344,972.4
1760616062707,265,471,124815,969.2
1760616063194,264,471,124344,962.0
1760616063689,262,470,123140,949.2
1760616064257,261,470,122670,956.0
1760616064683,261,470,122670,979.6
1760616065166,246,471,115866,999.6
1760616065634,227,470,106690,963.0
1760616066091,213,471,100323,986.0
1760616066603,211,472,99592,1016.0
1760616067153,217,472,102424,1017.2
1760616067680,212,472,100064,1004.4
1760616068217,214,472,101008,969.8
1760616068745,199,471,93729,964.8
1760616069251,192,472,90624,1013.8
1760616069771,187,472,88264,1006.2
1760616070270,192,471,90432,963.0
1760616070741,193,472,91096,948.0
1760616071245,191,472,90152,947.25
1760616071771,191,472,90152,917.2
1760616072305,173,471,81483,897.8
1760616072770,178,471,83838,922.6
1760616073285,176,472,83072,933.8
1760616073784,174,471,81954,926.0
1760616074308,172,471,81012,923.6
1760616074816,175,471,82425,929.25
1760616075331,178,471,83838,933.25
1760616077292,167,471,78657,954.2
1760616077787,175,471,82425,864.0
1760616078305,209,472,98648,873.8
1760616079740,213,470,100110,882.3333333333334
1760616080185,214,472,101008,931.2
1760616080712,214,472,101008,901.25
1760616081219,224,472,105728,897.2
1760616083471,234,472,110448,910.8
1760616083968,228,472,107616,910.5
1760616084882,219,472,103368,922.25
1760616085357,219,472,103368,929.5
1760616085868,221,472,104312,921.6
1760616086367,226,472,106672,921.3333333333334
1760616086897,223,472,105256,902.6666666666666
1760616087853,232,471,109272,912.2
1760616088351,239,472,112808,914.0
1760616088843,240,471,113040,920.6
1760616089322,244,472,115168,949.4
1760616089825,255,472,120360,973.2
1760616090345,259,471,121989,969.0
1760616090846,248,471,116808,954.6
1760616091392,249,473,117777,965.2
1760616091897,246,472,116112,957.6
1760616092397,257,472,121304,953.2
1760616092842,249,473,117777,952.4
1760616093365,252,471,118692,951.6
1760616093860,252,472,118944,955.0
1760616094359,236,471,111156,947.5
1760616094869,231,472,109032,824.0
1760616095394,216,448,96768,819.0
1760616095394,369,82,30258,819.0
1760616095901,213,467,99471,966.75
1760616096393,230,471,108330,964.0
1760616097746,288,472,135936,933.0
1760616098226,280,473,132440,945.2
1760616100520,274,472,129328,955.0
1760616101057,273,470,128310,953.0
1760616101586,282,471,132822,965.4
1760616102060,266,471,125286,974.2
1760616102589,269,472,126968,978.0
1760616103093,287,472,135464,986.6
1760616103617,276,472,130272,1004.2
1760616104130,264,472,124608,998.2
1760616104643,272,474,128928,960.2
1760616105130,289,472,136408,943.6
1760616105629,287,472,135464,942.4
1760616106156,271,474,128454,933.8
1760616106645,272,472,128384,955.8
1760616107145,286,472,134992,933.2
1760616107663,259,472,122248,963.8
1760616107663,104,473,49192,963.8
1760616108159,153,442,67626,1020.8
1760616108159,178,472,84016,1020.8
1760616108645,171,433,74043,975.0
1760616108645,199,473,94127,975.0
1760616109162,163,442,72046,951.0
1760616109162,207,472,97704,951.0
1760616109672,171,446,76266,955.6
1760616109672,203,473,96019,955.6
1760616110114,149,452,67348,1003.75
1760616110114,195,473,92235,1003.75
1760616110647,142,450,63900,990.75
1760616110647,200,473,94600,990.75
1760616111174,155,449,69595,938.2
1760616111174,210,473,99330,938.2
1760616113494,139,446,61994,939.6
1760616113494,209,471,98439,939.6
1760616114011,158,445,70310,929.0
1760616114011,233,471,109743,929.0
1760616114494,157,442,69394,988.75
1760616114494,209,473,98857,988.75
1760616114990,225,473,106425,967.6
1760616114990,157,446,70022,967.6
1760616115469,298,473,140954,915.2
1760616115469,159,401,63759,915.2
1760616115970,269,472,126968,1177.0
1760616115970,151,458,69158,1177.0
1760616117840,291,471,137061,912.5
1760616118352,290,471,136590,937.8
1760616118352,35,440,15400,937.8
1760616118840,265,473,125345,952.0
1760616118840,80,473,37840,952.0
1760616119345,136,473,64328,940.6
1760616119345,265,473,125345,940.6
1760616119843,137,467,63979,985.2
1760616119843,282,473,133386,985.2
1760616120854,351,472,165672,993.0
1760616120854,123,465,57195,993.0
1760616121324,128,469,60032,1033.4
1760616121324,275,472,129800,1033.4
1760616121811,116,471,54636,1007.2
1760616121811,290,473,137170,1007.2
1760616122321,279,472,131688,999.0
1760616122321,99,473,46827,999.0
1760616122879,280,472,132160,987.6
1760616122879,64,465,29760,987.6
1760616123389,280,472,132160,980.0
1760616123389,43,458,19694,980.0
1760616123880,278,472,131216,981.4
1760616124403,273,473,129129,997.4
1760616124403,102,475,48450,997.4
1760616124952,144,474,68256,1011.0
1760616124952,273,473,129129,1011.0
1760616126855,275,472,129800,1060.25
1760616126855,102,476,48552,1060.25
1760616127352,277,472,130744,1050.25
1760616127352,106,470,49820,1050.25
1760616127834,275,472,129800,1058.0
1760616127834,94,470,44180,1058.0
1760616128349,274,473,129602,1065.6
1760616128349,95,476,45220,1065.6
1760616128884,274,473,129602,1067.0
1760616128884,72,479,34488,1067.0
1760616129387,282,473,133386,1063.8
1760616129387,75,480,36000,1063.8
1760616129909,297,473,140481,1007.4
1760616129909,77,480,36960,1007.4
1760616130419,306,473,144738,1017.8
1760616130419,87,476,41412,1017.8
1760616130894,307,473,145211,1036.8
1760616130894,88,476,41888,1036.8
1760616131422,306,473,144738,1039.8
1760616131422,103,476,49028,1039.8
1760616131939,277,472,130744,1065.6
1760616131939,130,476,61880,1065.6
1760616132426,121,473,57233,1058.8
1760616132426,284,473,134332,1058.8
1760616132971,312,471,146952,1015.0
1760616132971,128,475,60800,1015.0
1760616133476,289,471,136119,998.6
1760616133476,72,480,34560,998.6
1760616133981,279,471,131409,1027.0
1760616133981,66,477,31482,1027.0
1760616134021,275,468,128700,1294.6
1760616134021,65,477,31005,1294.6
1760616134473,265,471,124815,1079.4
1760616134930,259,471,121989,1109.6
1760616135429,264,472,124608,1093.6
1760616135920,264,472,124608,1124.8
1760616136447,261,472,123192,1127.0
1760616136977,261,472,123192,1109.2
1760616137474,259,474,122766,1110.8
1760616137977,245,472,115640,1124.4
1760616138465,254,473,120142,1088.0
1760616138969,246,471,115866,1096.0
1760616138969,36,428,15408,1096.0
1760616139008,243,469,113967,1120.75
1760616139008,35,422,14770,1120.75
1760616139026,244,469,114436,1117.8
1760616139026,34,355,12070,1117.8
1760616139026,34,429,14586,1117.8
1760616139503,253,472,119416,1073.2
1760616139503,126,475,59850,1073.2
1760616139545,249,469,116781,1174.4
1760616139545,126,475,59850,1174.4
1760616140027,238,471,112098,1069.8
1760616140027,94,476,44744,1069.8
1760616140068,235,469,110215,1170.0
1760616140068,94,476,44744,1170.0
1760616140549,222,472,104784,1162.0
1760616140549,104,475,49400,1162.0
1760616140589,222,472,104784,1103.2
1760616140589,103,470,48410,1103.2
1760616141088,208,472,98176,1131.4
1760616141088,93,475,44175,1131.4
1760616141128,204,470,95880,1158.0
1760616141128,93,476,44268,1158.0
1760616141615,216,472,101952,1099.6
1760616141615,52,473,24596,1099.6
1760616141655,211,470,99170,1201.0
1760616141655,52,474,24648,1201.0
1760616142094,222,473,105006,1037.25
1760616142094,77,469,36113,1037.25
1760616142561,202,472,95344,1054.2
1760616142561,43,452,19436,1054.2
1760616143080,198,473,93654,1078.4
1760616143606,199,472,93928,1115.6
1760616143606,85,373,31705,1115.6
1760616144160,200,472,94400,1086.5
1760616144160,90,329,29610,1086.5
1760616144636,108,286,30888,935.0
1760616144636,199,472,93928,935.0
1760616145093,203,471,95613,878.6666666666666
1760616145093,81,274,22194,878.6666666666666
1760616145575,196,471,92316,909.25
1760616145575,64,268,17152,909.25
1760616146084,198,472,93456,897.5
1760616146084,72,266,19152,897.5
1760616146594,199,472,93928,908.6666666666666
1760616146594,55,270,14850,908.6666666666666
1760616147101,204,471,96084,924.8
1760616147101,38,280,10640,924.8
1760616147567,85,256,21760,835.25
1760616147567,220,471,103620,835.25
1760616148514,228,472,107616,869.75
1760616148514,97,266,25802,869.75
1760616149038,113,259,29267,863.4
1760616149038,214,471,100794,863.4
1760616149563,197,471,92787,903.0
1760616149563,97,261,25317,903.0
1760616150089,101,269,27169,882.0
1760616150089,192,472,90624,882.0
1760616151001,199,472,93928,920.0
1760616151001,122,297,36234,920.0
1760616151507,130,324,42120,927.0
1760616151507,210,471,98910,927.0
1760616151966,122,359,43798,840.0
1760616151966,297,472,140184,840.0
1760616152522,206,472,97232,870.4
1760616152522,115,377,43355,870.4
1760616153003,76,397,30172,824.2
1760616153003,103,473,48719,824.2
1760616153474,83,473,39259,877.0
1760616153474,72,405,29160,877.0
1760616153974,131,391,51221,882.6
1760616153974,96,473,45408,882.6
1760616154491,157,376,59032,891.4
1760616154491,115,474,54510,891.4
1760616154977,119,473,56287,897.4
1760616154977,129,335,43215,897.4
1760616155501,120,473,56760,909.4
1760616155501,116,311,36076,909.4
1760616155970,121,474,57354,907.8
1760616155970,106,280,29680,907.8
1760616156472,128,473,60544,908.0
1760616156472,101,278,28078,908.0
1760616156999,124,473,58652,908.0
1760616156999,100,277,27700,908.0
1760616157568,95,277,26315,932.75
1760616157568,68,474,32232,932.75
1760616157605,95,277,26315,942.75
1760616157605,68,465,31620,942.75
1760616157605,67,319,21373,942.75
1760616163572,199,472,93928,721.2
1760616163572,163,472,76936,721.2
1760616163611,197,466,91802,879.4
1760616163611,163,472,76936,879.4
1760616164084,214,471,100794,1043.5
1760616164622,190,472,89680,956.8
1760616165139,221,471,104091,892.6
1760616165673,208,471,97968,943.2
1760616166121,199,473,94127,1027.4
1760616166662,223,471,105033,1080.8
1760616167155,190,472,89680,998.0
1760616167663,205,471,96555,1000.8
1760616168154,201,472,94872,1073.8
1760616168645,201,472,94872,1060.8
1760616169175,216,472,101952,1076.2
1760616169712,215,472,101480,1060.0
1760616170208,209,472,98648,1086.6
1760616171210,210,471,98910,1047.2
1760616171732,198,472,93456,1098.6
1760616172233,189,472,89208,1106.6
1760616172768,193,472,91096,1101.0
1760616173279,201,471,94671,1093.0
1760616173279,21,371,7791,1093.0
1760616173785,201,471,94671,1068.4
1760616173785,117,468,54756,1068.4
1760616174266,200,471,94200,1075.8
1760616174266,80,379,30320,1075.8
1760616174266,100,467,46700,1075.8
1760616174779,200,472,94400,1085.8
1760616174779,56,474,26544,1085.8
1760616175256,202,471,95142,1089.2
1760616175256,53,474,25122,1089.2
1760616176225,208,471,97968,1075.6
1760616176225,31,442,13702,1075.6
1760616176730,188,472,88736,1055.6
1760616177245,177,472,83544,985.25
1760616177245,98,472,46256,985.25
1760616177286,172,468,80496,820.0
1760616177286,99,472,46728,820.0
1760616177717,175,471,82425,987.8
1760616177717,53,350,18550,987.8
1760616177717,56,469,26264,987.8
1760616177757,166,468,77688,814.4
1760616177757,54,344,18576,814.4
1760616177757,56,469,26264,814.4
1760616178198,220,472,103840,851.0
1760616178198,35,443,15505,851.0
1760616178713,220,473,104060,877.8
1760616178713,54,471,25434,877.8
1760616178713,40,399,15960,877.8
1760616179235,201,472,94872,730.8
1760616179235,37,467,17279,730.8
1760616179254,197,469,92393,861.5
1760616179254,37,470,17390,861.5
1760616179802,211,472,99592,863.25
1760616179802,37,466,17242,863.25
1760616180251,209,473,98857,866.25
1760616180251,42,420,17640,866.25
1760616180277,209,473,98857,863.6
1760616180277,36,215,7740,863.6
1760616180766,193,473,91289,967.4
1760616180766,62,470,29140,967.4
1760616180766,41,329,13489,967.4
1760616180806,188,469,88172,863.4
1760616180806,61,470,28670,863.4
1760616180806,41,323,13243,863.4
1760616181290,174,472,82128,984.0
1760616181290,41,414,16974,984.0
1760616181329,163,468,76284,879.8
1760616181329,41,420,17220,879.8
1760616181832,186,472,87792,887.2
1760616181832,63,470,29610,887.2
1760616181832,41,345,14145,887.2
1760616182357,176,471,82896,878.4
1760616182357,40,431,17240,878.4
1760616182856,179,471,84309,876.6
1760616182856,52,471,24492,876.6
1760616182856,41,369,15129,876.6
1760616183354,229,473,108317,1171.4
1760616183354,43,424,18232,1171.4
1760616183354,53,469,24857,1171.4
1760616183372,228,468,106704,844.2
1760616183372,43,423,18189,844.2
1760616183372,53,470,24910,844.2
1760616183390,229,468,107172,866.8
1760616183390,40,300,12000,866.8
1760616183845,223,472,105256,841.0
1760616183845,54,478,25812,841.0
1760616184392,224,473,105952,853.4
1760616184392,57,302,17214,853.4
1760616184392,57,469,26733,853.4
1760616184846,222,473,105006,861.5
1760616184846,54,477,25758,861.5
1760616185374,218,473,103114,850.6
1760616185374,55,478,26290,850.6
1760616185374,54,346,18684,850.6
1760616185901,217,472,102424,856.5
1760616185901,43,432,18576,856.5
1760616185901,55,476,26180,856.5
1760616186412,229,473,108317,833.5
1760616186412,76,450,34200,833.5
1760616197095,210,470,98700,974.2
1760616198094,194,471,91374,1033.8
1760616199111,211,470,99170,966.8
1760616199651,202,471,95142,976.75
1760616200173,193,470,90710,971.6
1760616200669,202,470,94940,963.5
1760616202103,206,470,96820,962.0
1760616202620,198,470,93060,983.8
1760616213643,213,471,100323,835.8
1760616214145,171,471,80541,957.0
1760616214660,194,471,91374,1030.6
1760616227165,308,471,145068,737.2
1760616228094,162,471,76302,1019.4
1760616229103,180,472,84960,1029.0
1760616229624,173,470,81310,1012.2
1760616230171,227,471,106917,823.2
1760616317395,295,470,138650,838.8
1760616318293,300,472,141600,1036.6
1760616318812,233,471,109743,1016.4
1760616319301,200,472,94400,1058.6
1760616326267,232,473,109736,1130.25
1760616327203,258,471,121518,1098.2
1760616327715,332,473,157036,1075.3333333333333
1760616328220,290,473,137170,1036.5
1760616328726,289,472,136408,1108.4
1760616329187,286,470,134420,1066.8
1760616329749,293,473,138589,1078.8
1760616330240,281,472,132632,1084.4
1760616330747,291,471,137061,1099.0
1760616331298,305,471,143655,1069.8
1760616331776,283,471,133293,1071.4
1760616332271,289,473,136697,1079.2
1760616332796,305,473,144265,1002.0
1760616333305,313,473,148049,937.2
1760616336080,288,472,135936,902.0
1760616336598,258,473,122034,983.0
1760616337104,241,471,113511,939.8
1760616337607,229,473,108317,961.6
1760616338134,228,471,107388,887.6
1760616339011,205,473,96965,929.0
1760616340410,210,473,99330,944.0
1760616341394,215,473,101695,940.8
1760616342850,227,472,107144,970.2
1760616343814,237,473,112101,950.2
1760616344337,307,472,144904,954.6
1760616344866,301,471,141771,985.8
1760616345318,290,473,137170,1020.8
1760616345867,252,471,118692,1025.4
1760616346331,227,470,106690,1023.2
1760616346853,286,472,134992,1026.0
1760616347401,203,471,95613,1030.2
1760616347937,230,470,108100,1009.8
1760616348447,205,470,96350,1033.0
1760616348964,198,472,93456,1013.8
1760616349501,181,472,85432,1036.8
1760616350027,184,473,87032,1051.2
1760616350522,170,472,80240,1046.2
1760616351042,196,471,92316,1053.4
1760616351533,189,472,89208,1065.4
1760616352027,182,473,86086,1070.8
1760616352506,185,473,87505,1074.6
1760616353022,179,473,84667,1073.0
1760616353540,181,472,85432,1069.4
1760616354066,197,473,93181,1062.4
1760616354588,178,472,84016,1063.0
1760616355068,157,472,74104,1082.0
1760616355532,152,472,71744,1078.8
1760616355989,155,473,73315,1052.8
1760616356507,165,472,77880,1120.4
1760616357015,167,471,78657,1144.4
1760616357514,176,472,83072,1135.0
1760616357987,171,472,80712,1072.6
1760616358520,166,472,78352,1075.6
1760616359068,158,471,74418,1103.2
1760616359581,167,473,78991,1137.2
1760616360099,217,471,102207,1129.6
1760616360558,238,472,112336,1122.8
1760616361079,229,473,108317,1157.6
1760616361625,238,471,112098,1139.4
1760616362138,244,472,115168,1134.6
1760616362648,245,471,115395,1121.4
1760616363173,245,471,115395,1121.0
1760616363719,244,472,115168,1137.2
1760616364227,238,473,112574,1156.2
1760616364744,231,473,109263,1189.8
1760616365244,240,473,113520,1260.0
1760616365753,239,473,113047,1248.2
1760616366234,254,474,120396,1244.8
1760616366739,267,473,126291,1110.6
1760616367713,257,472,121304,1082.8
1760616368248,243,472,114696,1078.0
1760616368758,428,472,202016,1099.0
1760616369252,494,472,233168,1116.4
1760616369757,525,473,248325,1074.4
1760616370265,528,470,248160,1058.4
