Frame_Number,Width_Pixels,Height_Pixels,Area_Pixels,Depth_mm
1761286087227,146,472,68912,
1761286087877,140,471,65940,
1761286088568,143,465,66495,
1761286089266,157,459,72063,
1761286089929,169,460,77740,
1761286090543,177,467,82659,
1761286091267,190,471,89490,
1761286091966,203,472,95816,
1761286092644,192,472,90624,
1761286093330,187,471,88077,
1761286094027,180,464,83520,
1761286094706,169,458,77402,
1761286095404,145,466,67570,
1761286096099,132,470,62040,
1761286096795,132,462,60984,
1761286097484,129,462,59598,
1761286098200,126,460,57960,
1761286098883,130,453,58890,
1761286099525,134,466,62444,
1761286100240,119,465,55335,
1761286100898,116,466,54056,
1761286101592,129,454,58566,
1761286102271,147,455,66885,
1761286102963,134,452,60568,
1761286103640,141,448,63168,
1761286104344,139,447,62133,
1761286105071,132,452,59664,
1761286105760,129,454,58566,
1761286106445,143,453,64779,
1761286107187,128,453,57984,
1761286107865,131,457,59867,
1761286108546,179,462,82698,
1761286109276,206,467,96202,
1761286109969,199,473,94127,
1761286147895,228,473,107844,
1761286149179,226,473,106898,
1761286149840,207,471,97497,
1761286150490,195,465,90675,
1761286151193,186,465,86490,
1761286151892,187,468,87516,
1761286152520,188,468,87984,
1761286153144,203,472,95816,
1761286153850,212,473,100276,
1761286154508,207,473,97911,
1761286155140,202,472,95344,
1761286155810,206,472,97232,
1761286156494,203,472,95816,
1761286157203,207,472,97704,
1761286157855,196,472,92512,
1761286158530,186,473,87978,
1761286159191,190,473,89870,
1761286159885,178,472,84016,
1761286160511,175,471,82425,
1761286161206,178,473,84194,
1761286161821,154,472,72688,
1761286162523,153,473,72369,
1761286163181,135,472,63720,
1761286163901,143,472,67496,
1761286164607,144,472,67968,
1761286165280,144,472,67968,
1761286165965,144,472,67968,
1761286166679,125,470,58750,
1761286167329,129,471,60759,
1761286167977,127,472,59944,
1761286168608,122,473,57706,
1761286169324,157,473,74261,
1761286169991,140,473,66220,
1761286170666,129,472,60888,
1761286171321,152,473,71896,
1761286172062,137,473,64801,
1761286172742,132,472,62304,
1761286173429,133,472,62776,
1761286174100,139,472,65608,
1761286174762,162,473,76626,
1761286175393,176,472,83072,
1761286176077,171,471,80541,
1761286176705,191,469,89579,
1761286177308,194,468,90792,
1761286177971,203,467,94801,
1761286178602,208,470,97760,
1761286179266,221,474,104754,
1761286179981,218,474,103332,
1761286180704,210,473,99330,
1761286181392,210,472,99120,
1761286182103,206,467,96202,
1761286182748,198,458,90684,
1761286183416,181,457,82717,
1761286184056,173,466,80618,
1761286184775,163,461,75143,
1761286185474,159,457,72663,
1761286186169,147,455,66885,
1761286186790,138,453,62514,
1761286187482,145,456,66120,
1761286188116,147,460,67620,
1761286188763,148,462,68376,
1761286189412,149,459,68391,
1761286190110,141,450,63450,
1761286190750,150,456,68400,
1761286191420,147,460,67620,
1761286192111,153,470,71910,
1761286192798,139,468,65052,
1761286193503,144,470,67680,
1761286194134,149,472,70328,
1761286194820,137,464,63568,
1761286195456,122,460,56120,
1761286196097,110,460,50600,
1761286196781,126,471,59346,
1761286197440,130,468,60840,
1761286198072,138,459,63342,
1761286198723,152,459,69768,
1761286199428,162,469,75978,
1761286200072,183,471,86193,
1761286200755,188,471,88548,
1761286201420,184,471,86664,
1761286202107,186,464,86304,
1761286202732,181,464,83984,
1761286203326,186,466,86676,
1761286204027,193,469,90517,
1761286204673,203,470,95410,
1761286205398,193,472,91096,
1761286206041,192,472,90624,
1761286206712,189,472,89208,
1761286207378,180,472,84960,
1761286208049,169,465,78585,
1761286208751,159,466,74094,
1761286209439,152,473,71896,
1761286210129,138,472,65136,
1761286210763,135,472,63720,
1761286211443,135,459,61965,
1761286212126,125,450,56250,
1761286212831,124,461,57164,
1761286213518,124,468,58032,
1761286214183,129,471,60759,
1761286214900,111,460,51060,
1761286215566,112,468,52416,
1761286216307,113,470,53110,
1761286217011,115,471,54165,
1761286217621,114,471,53694,
1761286218282,114,471,53694,
1761286218967,121,471,56991,
1761286219656,140,455,63700,
1761286220225,127,450,57150,
1761286220967,170,467,79390,
1761286221651,160,465,74400,
1761286222360,159,464,73776,
1761286223038,191,464,88624,
1761286223581,190,457,86830,
1761286224285,185,451,83435,
1761286224981,189,449,84861,
1761286225667,183,454,83082,
1761286226296,173,458,79234,
1761286226972,156,452,70512,
1761286227670,146,444,64824,
1761286228368,136,442,60112,
1761286229038,126,456,57456,
1761286229712,112,447,50064,
1761286230381,105,438,45990,
1761286231075,155,451,69905,
1761286231713,163,455,74165,
1761286232354,153,444,67932,
1761286233014,172,441,75852,
1761286233704,175,451,78925,
1761286234352,190,459,87210,
1761286234999,200,463,92600,
1761286235586,204,473,96492,
1761286236799,190,472,89680,
